name,original_height,original_width,mean_iou,pixel_accuracy,matched_pixels,total_valid_pixels,iou_trees,iou_lush_bushes,iou_dry_grass,iou_dry_bushes,iou_ground_clutter,iou_flowers,iou_logs,iou_rocks,iou_landscape,iou_sky
0000094.png,540,960,0.3656096592424307,0.6923746141975309,358927,518400,0.4258188824662813,0.00044732721986132855,0.4283110835956506,0.3909384367074014,0.0,0.0,,0.4138566360555768,0.6510164272306805,0.9800981399064247
0000095.png,540,960,0.36549115265749776,0.6837943672839506,354479,518400,0.39381320642474715,0.00021853146853146853,0.43901550192021976,0.40698008151082027,0.0,0.0,,0.4303266236232435,0.6394451177741477,0.9796213111957696
0000096.png,540,960,0.36476282582972963,0.6792920524691358,352145,518400,0.34533468559837727,0.0,0.45281346920691184,0.41288955789708426,0.0,0.0,,0.4438544441073014,0.6484300375021762,0.9795432381557163
0000097.png,540,960,0.3637231009257762,0.6672550154320988,345905,518400,0.37729357798165136,0.0,0.460442148938929,0.4107593605384939,0.0,0.0,,0.44639494960682247,0.5994811724700898,0.9791366987959995
0000098.png,540,960,0.3738489235057256,0.7079456018518518,366999,518400,0.35916622127204706,0.0004515692029803567,0.4768867873016566,0.40475077153277844,0.0,0.0,,0.5501048521223516,0.5944449101921908,0.9788351999275255
0000099.png,540,960,0.37488478111128665,0.7169791666666666,371682,518400,0.3783475783475784,0.0002565418163160595,0.4857270748133228,0.38486534790202687,0.0,0.0,,0.5563074718363122,0.5902441515987332,0.9782148636872899
0000100.png,540,960,0.3686543101194764,0.6945351080246913,360047,518400,0.40011614401858303,0.00019327406262079628,0.47529501615952763,0.3871887188718872,0.0,0.0,,0.5281516511054525,0.5491036812997776,0.977840305557439
0000101.png,540,960,0.39049033224970636,0.7111207561728395,368645,518400,0.4161490683229814,0.0003852080123266564,0.4783509480475204,0.5106959111833198,0.0,0.0,,0.5598145511627058,0.5711781867992601,0.977839116719243
0000102.png,540,960,0.3840315975808635,0.6979822530864197,361834,518400,0.42857142857142855,0.0004863024801426487,0.4639097864456051,0.5089775756625372,0.0,0.0,,0.5030053453853036,0.5722788982799294,0.9790550414028252
0000103.png,540,960,0.37522939298481206,0.6837307098765432,354446,518400,0.45268542199488493,0.0004514672686230248,0.46206459282742224,0.5209486991954864,0.0,0.0,,0.3984753510524731,0.5617052260716383,0.9807337784527801
0000104.png,540,960,0.36731792871851426,0.6822183641975309,353662,518400,0.4426751592356688,0.0005583472920156337,0.4732594048287479,0.536223188840558,0.0,0.0,,0.2874913501852078,0.583066327503383,0.9825875805810477
